commit_hash,label,commit_hour,commit_day_of_week,message_length,avg_line_length,snake_case_ratio,camelCase_ratio,comment_ratio,files_changed_count
b2fc9febdda6ce4c90f1aca351c01e8b71fde11b,Armin Ronacher,3,6,73,23.667,0.0,0.0,0.0,1
f034d8d3451f590fca1badeac5da0230bed9b148,Armin Ronacher,12,6,122,122.0,0.133333,0.0,0.0,5
c9a7fdf1b02ee79676d39bb614007bf922931a9c,Armin Ronacher,12,6,37,37.0,0.0,0.0,0.0,1
39329bfc0788e1475038f9c65cb350daa45b39de,Armin Ronacher,3,6,71,23.0,0.0,0.0,0.0,6
c5f938bc55455e90a83b7c1b458a440f2e2ab129,Armin Ronacher,3,6,65,21.0,0.1,0.0,0.0,1
b2cf9e7212296a3cdf4898ccc653bd1e25668e57,Armin Ronacher,3,6,99,32.333,0.0,0.0,0.0,1
18413ed1bf08261acf6d40f8ba65a98ae586bb29,Armin Ronacher,13,6,56,56.0,0.0,0.0,0.0,2
5b462dd38224648e7a3e533449784a9e236f957d,Armin Ronacher,14,6,51,51.0,0.0,0.0,0.0,1
7f8709147435bea69fa15ae0de9a2326ab5dfc41,Armin Ronacher,14,6,48,48.0,0.0,0.0,0.0,1
de5038f2fb25189e6d2ba8bc479d3d940a8ea43b,Armin Ronacher,14,6,51,51.0,0.125,0.0,0.0,1
aecb760c6adb1ee9a32b6cca5b47920cb9bf9e1b,Armin Ronacher,6,6,95,31.0,0.076923,0.0,0.0,1
c01d36aabd45fdc5e6d7eae118337349b625fe3c,Armin Ronacher,6,6,123,40.333,0.055556,0.0,0.0,1
3bec75d230507335eaf9066605d3893e185b9e11,Armin Ronacher,15,6,55,55.0,0.0,0.0,0.0,2
01ac057d36156bdcb722df1b06da3c1968bc205d,Armin Ronacher,15,6,51,51.0,0.0,0.0,0.0,2
c4f2075f4c4c27856fe0af77250fb75c61c0d86b,Armin Ronacher,15,6,68,68.0,0.0,0.0,0.0,3
b5bb49d080475e4fb90f6a47dacab60b53470e9d,Armin Ronacher,15,6,65,65.0,0.0,0.0,0.0,2
3c1d7758d54a5ad2c9fa1ea0933ed10b6cfeb696,Armin Ronacher,15,6,43,43.0,0.0,0.0,0.0,1
f8b6033a3b86691470a36db57eba17d996c7d5e8,Armin Ronacher,16,6,49,49.0,0.0,0.0,0.0,1
b6f37c40f8d426f4af340b722d28ccea7f4caf2a,Armin Ronacher,16,6,39,39.0,0.0,0.0,0.0,1
6e4015d62427a220206d58742ae3e54439ecd97a,Armin Ronacher,16,6,16,16.0,0.0,0.0,0.0,2
e2b3f07d7c94793414693a310d54c667e0a8da7d,Armin Ronacher,16,6,17,17.0,0.0,0.0,0.0,1
661ee54bc2bc1ea0763ac9c226f8e14bb0beb5b1,Armin Ronacher,17,6,80,80.0,0.0,0.0,0.0,3
f701f699477800497636fd5b28132744ec68928d,Armin Ronacher,17,6,25,25.0,0.0,0.0,0.0,1
3afcbf160eff2a5ab6ac35a82e0719f972df8972,Armin Ronacher,22,6,94,94.0,0.066667,0.0,0.0,2
301e244df3dc747a73e2564a046976af5d0164eb,Armin Ronacher,22,6,33,33.0,0.0,0.0,0.0,1
b146d8277ab90cf6d43ea54113383076e4fd0318,Armin Ronacher,23,6,78,78.0,0.0,0.0,0.0,9
05c6502cbde016f0475233faa0c6364634cccac9,Armin Ronacher,23,6,61,61.0,0.0,0.0,0.0,2
5e88c8184d19851c4ccc9a74595819bbe374e839,Armin Ronacher,6,0,51,51.0,0.0,0.0,0.0,2
f34c0281252bf1838e2ec24fe8b064b232a098ef,Armin Ronacher,7,0,50,50.0,0.0,0.0,0.0,5
3e9f4e254b5757d80218c0d8077bd44465365489,Armin Ronacher,7,0,80,80.0,0.0,0.0,0.0,1
c2e5799879ed22a4657b75df6da66d6074ae7cc7,Armin Ronacher,14,1,80,80.0,0.0,0.0,0.0,4
7ee40e9348fba36d57727d7aa58d802b191c0197,Markus Unterwaditzer,21,1,47,15.0,0.0,0.0,0.0,1
f06c80a21508d827a6db1223ad4de253fde013a3,Armin Ronacher,16,2,75,24.333,0.0,0.0,0.0,2
5583fe8acfd763f7f0b74cce00ef5f5f658caaa0,Armin Ronacher,16,2,57,18.333,0.0,0.0,0.0,1
8339cb35082fc93d3a9c98616aed7fe0c1c642dc,Armin Ronacher,0,3,56,56.0,0.0,0.0,0.0,5
2b885ce4dc3f6b2ea2707a39a8198a84d7ad3991,Armin Ronacher,14,1,59,59.0,0.0,0.0,0.0,2
692a5c25887c652c9f5ccefadb48c6d8365ea02a,Kenneth Reitz,15,0,67,21.667,0.0,0.0,0.0,1
4515b838eaf18c46fa37c250975c407b8b9a4f19,Kenneth Reitz,17,3,66,21.333,0.0,0.0,0.0,1
2fabc65505d697d5c22f3f3a164222cf6a7cf3b2,Kenneth Reitz,17,3,80,26.0,0.0,0.0,0.0,1
fedc96c0b9a1c48d11819f03fc82065336af89a4,Kenneth Reitz,18,3,101,33.0,0.0,0.0,0.0,1
160aa8078166f7b32015c6b3ad63a91c4500badc,Markus Unterwaditzer,18,0,51,16.333,0.0,0.0,0.0,1
813149677d2627a9ca462dbb2fae985369b54384,Kenneth Reitz,16,2,94,30.667,0.071429,0.0,0.0,1
823bebf13a35f22d867bc3fdb0ef2cae20aa4cd4,Kenneth Reitz,16,2,69,22.333,0.0,0.0,0.0,1
61d43c7f1269d9dafb40d4483cf88c7e32e95edc,Armin Ronacher,15,2,55,55.0,0.0,0.0,0.0,5
c549e583c4cab9b657cf91544375031a64c79733,Markus Unterwaditzer,21,0,67,21.667,0.0,0.0,0.0,1
1949c4a9abc174bf29620f6dd8ceab9ed3ace2eb,Armin Ronacher,11,4,61,61.0,0.0,0.0,0.0,9
2af0ffaef63dbd6031d889d28e4d60794becb7b6,Armin Ronacher,11,4,33,33.0,0.0,0.0,0.0,2
7ec45c2d02205fbe3e03c6d20b8b158fcaf9f073,Armin Ronacher,7,3,85,27.667,0.076923,0.0,0.0,1
dfdbc00eafb3e7578b81f82a59630f2e79691cee,Armin Ronacher,7,3,104,34.0,0.0625,0.0,0.0,1
e101655820d4b91159be48dd57b391f0117c6d1f,Armin Ronacher,7,3,91,29.667,0.0,0.0,0.0,1
ab3d9d12c6f16712895735903cfbb136f22aeeec,Armin Ronacher,7,3,91,29.667,0.0,0.0,0.0,3
e3e4f4c2b88ecc32babc714fcc345a978aeee2f0,Kenneth Reitz,17,0,4,4.0,0.0,0.0,0.0,1
ff2e8449ffbb37cb8ebf4d7575c0e9102c78e772,Kenneth Reitz,18,0,4,4.0,0.0,0.0,0.0,1
2b30900e2c007cf39b3d73a8ad53afe2f29a3a2c,Markus Unterwaditzer,20,3,8,8.0,0.0,0.0,0.0,1
f1537a9d7a1e5ab53e38166a2a8fd7bad9278c18,Armin Ronacher,17,0,28,28.0,0.0,0.0,0.0,2
61d3bbf1d237cd8f03e37af88ad4a6b59f27d4e1,Armin Ronacher,17,0,32,32.0,0.0,0.0,0.0,2
6fa449de00ae89bb1d1ae5e6f793b60d32c1ba76,Kenneth Reitz,18,3,71,23.0,0.0,0.0,0.0,2
b975dd4667ddbdf3733e6620d2329596db9dbfad,Kenneth Reitz,18,3,98,32.0,0.071429,0.0,0.0,2
94a9b9665b6a0a5b1aac46c4212da519205a22ad,Kenneth Reitz,19,3,87,28.333,0.0,0.0,0.0,1
1e14783abddd99c450e7865f135bf126efe5fad1,Kenneth Reitz,19,3,103,33.667,0.083333,0.0,0.0,1
777c0c56b5768582eb57607846a945f94c37e154,Kenneth Reitz,20,3,63,20.333,0.111111,0.0,0.0,1
17fc38c397aeea01165275f6811e34989f2ff00d,Kenneth Reitz,20,3,149,49.0,0.0,0.043478,0.0,1
3fdcefbcda47c1ad7fd3432d0643d127cd2918d4,Kenneth Reitz,20,3,89,29.0,0.0,0.0,0.0,2
05f162329d425a3037c10cebfcdf941ce2802ca7,Armin Ronacher,0,6,20,20.0,0.0,0.0,0.0,2
3b393f89f66733f7824a50b33b93eae9999812ad,Armin Ronacher,0,6,33,33.0,0.25,0.0,0.0,4
6ab569b0e3791cf04db7c333bbf5b78d33255dad,Armin Ronacher,0,6,49,49.0,0.0,0.0,0.0,1
6bd0080575a3413e349a20a658cc720809782238,Armin Ronacher,15,0,35,35.0,0.0,0.0,0.0,2
bfeee756967ba1f6a74a6f2f4c3c617b4c0c4245,Armin Ronacher,19,1,65,65.0,0.0,0.0,0.0,3
8a968a9378b4db323af71683ccd09b810afc2bbb,Kenneth Reitz,9,2,62,20.0,0.0,0.0,0.0,1
aa83d9132fde44d4fda5b34bea1f0872780746aa,Kenneth Reitz,9,2,68,22.0,0.0,0.0,0.0,2
b9118ca0ccc5eb420570907a0ddcbc7cbd059b0f,Kenneth Reitz,9,2,94,30.667,0.0,0.0,0.0,1
9d8674d5b64db6ceab2bf331776a8900b8a9a636,Markus Unterwaditzer,11,5,43,43.0,0.0,0.0,0.0,1
ac9d8b09a5f8d3d4580cd432ab05eab2cf2529c7,Armin Ronacher,13,3,96,31.333,0.076923,0.0,0.0,1
0a29c295cd1a5bf87b269a150e9889c4590ea70e,Armin Ronacher,13,3,77,25.0,0.0,0.0,0.0,1
5997890c6996a5eaebc14fff5642ae55acf30cd4,Armin Ronacher,13,3,72,23.333,0.0,0.0,0.0,4
4366bb392a5d41373d0a87c98a75eed59ceffd60,Armin Ronacher,21,3,37,37.0,0.25,0.0,0.0,3
84958e57290f6d65203b9e6529efc3dfe9024caf,Kenneth Reitz,20,6,75,24.333,0.0,0.0,0.0,1
6309987dca72ebe62539ce7b851a072f4e4e9173,Kenneth Reitz,20,6,94,30.667,0.0,0.0,0.0,1
0faed95385d731babac7d46a28e90ee25e702abd,Armin Ronacher,21,3,37,37.0,0.25,0.0,0.0,3
9abe26c14c7f9138a6b3c7b2d39c9d733749bb7e,Kenneth Reitz,10,4,108,35.333,0.066667,0.0,0.0,1
34433cfd982809af41950629f6c4b846b440fb2f,Kenneth Reitz,10,4,91,29.667,0.0,0.0,0.0,1
1441e02256a169ded5e1bdeaa304b279de98d53a,Kenneth Reitz,10,4,69,22.333,0.0,0.0,0.0,1
097353695e3178a38403b204ae4889c8a32bf997,Armin Ronacher,11,1,78,78.0,0.125,0.0,0.0,7
30d9efb24a951515fa422a21b84a04f5d333167b,Armin Ronacher,11,1,51,51.0,0.0,0.0,0.0,5
833198c91be327d23210115b15b5f6ce26bda91d,Armin Ronacher,11,1,21,21.0,0.0,0.0,0.0,1
6a8acc115e312e1e23e70b66d493b4cdc00d1133,Armin Ronacher,3,1,77,25.0,0.0,0.0,0.0,1
ef62e8440e050bb8791505f66cf48f1b756571b1,Armin Ronacher,3,1,84,27.333,0.0,0.083333,0.0,2
2ba37d2b85ac2c6cacb62055162e2e7b5e9cc55e,Armin Ronacher,11,1,30,30.0,0.0,0.0,0.0,1
38eed272f955ccbe5eba29aa5b88357cf09e5aa4,Armin Ronacher,11,1,51,51.0,0.0,0.0,0.0,3
18673ba370e6744049aa2622b5973506d80659e0,Armin Ronacher,11,1,66,66.0,0.0,0.0,0.0,3
c349c91affd1d2123f50ab7a3d8c571da489338e,Armin Ronacher,11,1,57,57.0,0.0,0.0,0.0,1
335e0af73114a74cbe040be7a618720ec4e3b884,Armin Ronacher,3,1,110,36.0,0.142857,0.0,0.0,1
7265bb7fa0dd5f489e325deb1c14f17fac77e590,Armin Ronacher,3,1,110,36.0,0.0,0.0,0.0,1
574a97cd701df65ef1b4aff3f3e0549d69ce5419,Armin Ronacher,11,1,32,32.0,0.0,0.0,0.0,2
1c2dddb35549d0ec24c606f29d7055f7b44ad9a3,Armin Ronacher,11,1,51,51.0,0.0,0.0,0.0,1
b89af66346538764bf506571ac8a7bfaf5d31083,Armin Ronacher,14,1,97,31.667,0.0,0.0,0.0,2
521398d5e79b4a2b910815a2870d39d8182a6cc2,Armin Ronacher,14,1,32,32.0,0.0,0.0,0.0,1
6caaa8a527134dc9aff6d5c442969e96f9c00f21,Thomas Waldmann,16,5,59,59.0,0.0,0.0,0.0,12
b52b7b1f9322e7ab3e69a387dbfe9fe14de4c401,Thomas Waldmann,16,5,57,57.0,0.0,0.0,0.0,1
b8b769ad41edeb2320774d88502dd998df272397,Thomas Waldmann,16,5,56,56.0,0.0,0.0,0.0,1
40fad2ece80e8bf6784e137028645fa66a3cd9c2,Thomas Waldmann,17,5,76,76.0,0.0,0.0,0.0,10
c87735ff1bc30ed8c9e80d385ddb69ad5f4f4a12,Daniel Neuhäuser,8,5,122,40.0,0.0,0.0,0.0,10
bbdfc839029889af7477b6dbbe8dc4c230ba6f73,Daniel Neuhäuser,8,5,118,38.667,0.0625,0.0,0.0,12
26a9e907343389bf5c752615e0c99e5ec8a8833e,Daniel Neuhäuser,8,5,113,37.0,0.0,0.0,0.0,1
05923f7f2f9681c8d90def3a64ea71652c15935c,Daniel Neuhäuser,17,5,102,24.75,0.0,0.0,0.0,1
1b753cb1b1764de5bf3afe1f96032362208febc6,Thomas Waldmann,17,5,71,71.0,0.0,0.0,0.0,2
cfbfff2d2692a94bdb29133c2e7bb6b792cb337d,Thomas Waldmann,17,5,53,53.0,0.0,0.0,0.0,2
0f8c47c988fbecc30785959065a53e00861c8558,Thomas Waldmann,18,5,44,44.0,0.2,0.0,0.0,2
dcd052366b43df7bfe730c2e991ff37c617ba52b,Thomas Waldmann,18,5,44,44.0,0.2,0.0,0.0,3
522cd0009367d1f775b0e978681426773f51ce14,Thomas Waldmann,18,5,69,69.0,0.111111,0.0,0.0,6
323a840c5ab39e1df889d93ad0da28c5bd553c57,Daniel Neuhäuser,18,5,11,11.0,0.0,0.0,0.0,1
aba1d3a5074953702f1ddc9fe623d2a724dd6570,Daniel Neuhäuser,18,5,21,21.0,0.0,0.0,0.0,1
287905e67c2f22df3c3055a0cca025931726cd02,Thomas Waldmann,18,5,33,33.0,0.2,0.0,0.0,1
8494574fdfa748a299e39339327327d09dbaf16a,Daniel Neuhäuser,18,5,118,28.75,0.0,0.0,0.0,13
c618db92d6059ab1262ea2450b0f81a94cdad901,Daniel Neuhäuser,18,5,29,29.0,0.2,0.0,0.0,1
506db0eab2bf9e514177d8b46e2708f10601cf36,Daniel Neuhäuser,19,5,18,18.0,0.5,0.0,0.0,1
ceb7c7f7717c13cdb9c6d2eccb135a9edc71eef7,Daniel Neuhäuser,19,5,32,32.0,0.0,0.0,0.0,1
81c9b3570b70c092a2428fe9f21fb897ea5486b1,Armin Ronacher,9,0,23,23.0,0.0,0.0,0.0,1
aecc41deb8d5cb8a1505be52648c78432e9238ae,Armin Ronacher,9,0,38,38.0,0.0,0.0,0.0,2
a503520ac51d16558ce91f7d7fc9d30a910d928c,Thomas Waldmann,23,1,56,56.0,0.0,0.0,0.0,1
e1d356fb713f3272db2a23f9f898c34c5dc79dc0,Thomas Waldmann,1,2,238,28.875,0.043478,0.0,0.0,24
da5edad23a13336d218ee08f9b8843f611aded07,Daniel Neuhäuser,16,2,33,33.0,0.0,0.0,0.0,1
ee013e01b0f0007e4908458fbb8e60944c40a6b7,Daniel Neuhäuser,7,2,88,28.667,0.0,0.0,0.0,24
884aad8ecebe309d3b17502ecaa64008d2b461e4,Daniel Neuhäuser,16,2,40,40.0,0.0,0.0,0.0,1
3f51a09db4673c45f19cf1dcdbe04212ac7de890,Daniel Neuhäuser,16,2,48,48.0,0.0,0.0,0.0,1
05f66ad73543db207791ea5d6a2de2e8eaaf1640,Markus Unterwaditzer,17,2,17,17.0,0.0,0.0,0.0,9
97815b999e831205b90018e81569b55ef8fd0043,Daniel Neuhäuser,8,2,71,23.0,0.0,0.0,0.0,9
5b89355b1c9771431fb8a011094591ad43461b0a,Daniel Neuhäuser,17,2,22,22.0,0.0,0.0,0.0,6
239780be289efd365c07be2f60bab9223388399e,Daniel Neuhäuser,17,2,88,28.667,0.083333,0.0,0.0,12
8e9f0bdedca3edd5ba2e8902f05406acff8b8b44,Daniel Neuhäuser,17,2,93,30.333,0.083333,0.166667,0.0,1
4d73ef1a194a4280d437db5cbc9ceb8850e99e1f,Daniel Neuhäuser,19,2,41,41.0,0.166667,0.0,0.0,1
9f8a2075c79fec1b5481f5a5a95bb23b40bf68f2,Daniel Neuhäuser,20,2,31,31.0,0.25,0.0,0.0,9
62e7275bdf2bce19eb9fcfd31780e9314f96f092,Daniel Neuhäuser,20,2,34,34.0,0.25,0.0,0.0,5
8f73c552a96cc54e6abefcfc0c4e9d4cdd7dc040,Daniel Neuhäuser,20,2,48,48.0,0.0,0.25,0.0,1
3f80b0fd6c054d924c41a3c91152ec1984d8c28c,Daniel Neuhäuser,21,2,44,44.0,0.0,0.0,0.0,1
4bea6bbe6d2200dfdbcca3dfc2fe561488c82a8e,Daniel Neuhäuser,21,2,49,49.0,0.0,0.0,0.0,1
3d36d6efb9371be92f6f22c844ed6a17c87f4a88,Markus Unterwaditzer,21,2,176,34.4,0.037037,0.0,0.0,1
d395d3684a6b9243ffd9091ea9b28275d90aeb91,Daniel Neuhäuser,12,2,85,27.667,0.0,0.0,0.0,1
135c53a5f2f990512d2be348dc16ef719233a314,Daniel Neuhäuser,21,2,41,41.0,0.0,0.0,0.0,1
a0801719f8f24a0e3192eca203bbd341c4e557ec,Daniel Neuhäuser,21,2,21,21.0,0.0,0.0,0.0,9
43b6d0a6d062ace75cc2b0f7200b770eac23edcd,Daniel Neuhäuser,22,2,45,45.0,0.0,0.0,0.0,1
79ec3d81c1c0e4db7eb800e69f2c7aab3d8d02b3,Daniel Neuhäuser,22,2,53,53.0,0.25,0.0,0.0,1
eb023bcfad7741248705f6715055ffe46928b7fe,Armin Ronacher,13,3,33,33.0,0.0,0.0,0.0,1
4c27f7a8c4bbe6621681178be716e6270067a3ad,Armin Ronacher,13,3,43,43.0,0.0,0.0,0.0,4
16df96c552fc9b842c6245960b811481d499ab91,Armin Ronacher,14,3,40,40.0,0.0,0.0,0.0,6
85ba8c96e9371368cff772e4e270cf685d015e03,Armin Ronacher,14,3,19,19.0,0.0,0.0,0.0,1
22816b1d3d6db4dbcecf8c07c8e54a0ad2a8d28b,Armin Ronacher,14,3,29,29.0,0.0,0.0,0.0,1
df5890ad715e35b58b7a00d202cb7145fee8418d,Armin Ronacher,14,3,26,26.0,0.0,0.0,0.0,1
250247d96c84b3bb3e45af5b8c1411aca2b35287,Armin Ronacher,14,3,21,21.0,0.0,0.0,0.0,1
8bb972e5ae647650457bc4e94ff51cb5e34951dd,Thomas Waldmann,19,5,290,47.5,0.018519,0.0,0.0,8
ffbcad1e46ff88981e9f787f29234de49d31a54f,Daniel Neuhäuser,10,5,125,41.0,0.0,0.0,0.0,8
da10fb41b73c9b304d4d10f5ad44f12b3adc6a96,Daniel Neuhäuser,10,5,84,27.333,0.0,0.0,0.0,1
af5576a6c50ec849a824c1ace15f187d378db771,Thomas Waldmann,19,5,33,33.0,0.0,0.0,0.0,1
3c5d7bab26cf63b677b23ad9f4620e3bb6bfc706,Daniel Neuhäuser,10,5,92,30.0,0.0,0.0,0.0,1
83f76585725fd380b61f35576bb1c307fe2a1a5e,Thomas Waldmann,20,5,27,27.0,0.0,0.0,0.0,1
96b8ffbb29eaba834a30352554e42cf2406c7e06,Thomas Waldmann,20,5,27,27.0,0.0,0.0,0.0,6
1fe20d32087cb3e0ae1139b7fca1545db64b8cff,Daniel Neuhäuser,11,5,103,33.667,0.0,0.0,0.0,7
f9e9e774646ff7cbd2df6386c7055760936a9fcd,Thomas Waldmann,20,5,148,36.25,0.04,0.0,0.0,1
4baeac07d97b73c1c7ca14c9d5ca7ff35d583165,Daniel Neuhäuser,12,5,95,31.0,0.071429,0.0,0.0,1
13cc69911c6b5c742489ffe6e8c6458dec32e230,Thomas Waldmann,22,5,9,9.0,0.0,0.0,0.0,5
f4f4c3555fe2056fb69cc17587076705d07cdf0e,Thomas Waldmann,22,5,85,85.0,0.0,0.0,0.0,0
77753e9b73a8ed8f908e2877455f629ea6e7a6a4,Daniel Neuhäuser,13,5,68,22.0,0.0,0.0,0.0,5
bb2e20f53fd66981190658a58e206a3f8aa4f3e3,Daniel Neuhäuser,15,6,33,33.0,0.0,0.0,0.0,2
0f5d8c258ce2822caa0b183632d691d5c1652eb0,Thomas Waldmann,19,6,85,85.0,0.0,0.0,0.0,2
ac04bc78361d5562f8289e8efe16a2e9a97b0d01,Thomas Waldmann,20,6,71,71.0,0.0,0.0,0.0,6
915d7180fcd0defd23384e30b630e2cb31a39222,Daniel Neuhäuser,11,6,130,42.667,0.0,0.0,0.0,6
404265110ab52ffd2a5d4991f115913aacba94a3,Daniel Neuhäuser,21,6,46,46.0,0.166667,0.0,0.0,1
775c76ac5c4365deb31061d0a8ef942d0585f81d,Armin Ronacher,12,3,28,28.0,0.0,0.0,0.0,1
ffd9296507db6bfad1339b75c0ccdc7fa030cb67,Armin Ronacher,12,3,46,46.0,0.0,0.0,0.0,1
47572c5b4006c54f0991587d5c07d599d0ad3325,Armin Ronacher,14,3,61,61.0,0.125,0.0,0.0,2
eb622fb34f0b2433b21b6b5454273a597b77a6d4,Armin Ronacher,14,3,63,63.0,0.0,0.0,0.0,3
8aaf3025864acbb803b652495d282bc5aa7a8128,Armin Ronacher,14,3,78,78.0,0.0,0.0,0.0,1
51042f4c9f2c68a63ad5b8ee3000a52518a4b87b,Thomas Waldmann,16,3,95,95.0,0.0625,0.0,0.0,1
bbfef4c406506d89c662038c11c6c67bc97b67e3,Thomas Waldmann,16,3,48,48.0,0.0,0.0,0.0,1
abc1505196ba3bc9517ec142ced7c1204c3ac21b,Armin Ronacher,15,3,41,41.0,0.0,0.0,0.0,3
7f35fc293559e5c809de78909872896236100189,Armin Ronacher,7,3,115,37.667,0.0,0.0,0.0,2
9ae8487330e0dc3a8d169d89cadf85fb11ded1ea,Armin Ronacher,16,3,23,23.0,0.0,0.0,0.0,1
90e3906d02780c47e813649b1e282bfd279d7cb1,Armin Ronacher,17,3,24,24.0,0.0,0.0,0.0,3
f1918093ac70d589a4d67af0d77140734c06c13d,Armin Ronacher,18,3,52,52.0,0.0,0.0,0.0,3
e07dcb5562c336975e31ce014aa33d2ab1f5ac98,Armin Ronacher,18,3,32,32.0,0.0,0.0,0.0,1
b8aa9fed9a6837d29c472c642539dcf3496479ab,Armin Ronacher,18,3,22,22.0,0.0,0.0,0.0,1
29e63e01abade576727af2ea76e133167fb2cd69,Armin Ronacher,21,3,28,28.0,0.0,0.0,0.0,44
da747738e8f4a3baa34ea4c074ec81f6874b5235,Armin Ronacher,21,3,51,51.0,0.0,0.0,0.0,1
6bd5dfad0c24d1a1077e7b1e00ffd6d64ba07a31,Armin Ronacher,21,3,34,34.0,0.0,0.0,0.0,1
e9fa24cfa367754c4435224cb9840f0a84a5faec,Armin Ronacher,0,4,40,40.0,0.0,0.0,0.0,1
1c8c21abd529249db567b701400cf764555941b5,Armin Ronacher,0,4,40,40.0,0.0,0.0,0.0,1
3d9055b3b73b1d09f933bfd070f704e9e8bdff2a,Armin Ronacher,0,5,71,71.0,0.0,0.0,0.0,4
77d293cf49e586f03fbea96d0bae237bc7ed230f,Armin Ronacher,19,5,56,56.0,0.0,0.0,0.0,5
c629f69e698fd815969e91e5c8c59323c61a256c,Armin Ronacher,11,6,73,73.0,0.0,0.0,0.0,1
0190b770a1e3339c2cd96e6a44f44083aeeebb54,Armin Ronacher,17,6,36,36.0,0.0,0.0,0.0,3
6dfe9332606a497a1931f9cad4a150f2866e3cda,Armin Ronacher,17,6,35,35.0,0.0,0.0,0.0,1
1b40b3b573f5d98cf9fbc453305cd535c0b2578d,Armin Ronacher,21,6,68,68.0,0.0,0.0,0.0,4
56d3b74488346a03b74fb4a9fd633cc5f79191d8,Armin Ronacher,23,6,34,34.0,0.0,0.0,0.0,1
ef72b78042d7feffc864e7f2da3f62835fc63ee8,Armin Ronacher,12,0,64,64.0,0.0,0.0,0.0,7
fd99abea57cfa3e72aee2116c58f962ec155a29c,Armin Ronacher,9,2,72,72.0,0.0,0.0,0.0,1
0676bb8ab54a575616cd65d3c2ef1cc31fb82a84,Armin Ronacher,9,2,53,53.0,0.4,0.0,0.0,7
1f6be7ff63048cdf8dfc979b39d068bca7d5584b,Armin Ronacher,9,2,45,45.0,0.0,0.0,0.0,1
93073489a0321225090bb21548521c2047219937,Armin Ronacher,10,2,44,44.0,0.0,0.0,0.0,3
05479eb95424ca6bd2b88b9895858b19ea58af7d,Armin Ronacher,10,2,26,26.0,0.0,0.0,0.0,1
62dbe0e1ca8b0fc4a0d5384948db6112cfaf91d2,Armin Ronacher,0,4,70,70.0,0.0,0.0,0.0,2
94c6ae51d70156bc23a400635d60ae3b99df3e73,Armin Ronacher,0,4,18,18.0,0.0,0.0,0.0,1
681cb8f366d8253360805ba58321871bfe3fc959,Armin Ronacher,15,4,60,60.0,0.125,0.0,0.0,1
e17024e85a30eefa2f491f980c954224f7544867,Armin Ronacher,12,5,65,65.0,0.0,0.0,0.0,1
5f648a8eb801e4ee6038a87cec11b416e0763a61,Armin Ronacher,1,6,21,21.0,0.0,0.0,0.0,6
23d8d66256dcf2eddd3531858ff1580e95ce2d44,Armin Ronacher,1,6,32,32.0,0.0,0.0,0.0,2
efd6e468aefbf977704aa9aff52e84686c00958b,Armin Ronacher,11,6,61,19.667,0.125,0.0,0.0,1
c889fbc231af08a0cd28a9694b60ffde9e1ff650,Armin Ronacher,12,6,249,40.667,0.0,0.0,0.0,4
e2d4aa12070e5a039a43f39272db3928951794e4,Armin Ronacher,12,6,32,32.0,0.0,0.0,0.0,1
29bda590b240d39eaec1e8812467fe7321b6b967,Armin Ronacher,12,6,31,31.0,0.0,0.0,0.0,3
2c9c269284aa0738d917af8f60e4552a3100d898,Armin Ronacher,12,6,24,24.0,0.0,0.0,0.0,1
0ac95821135c84b7375f3eab3088f180a9aefca8,Armin Ronacher,12,6,23,23.0,0.0,0.0,0.0,4
f9846b905528fe9f6eecca86faf47d3a775f1b3b,Armin Ronacher,12,6,31,31.0,0.0,0.0,0.0,1
fc2225b46361515d2b1a7ef75a41f16e68f20577,Armin Ronacher,12,6,31,31.0,0.0,0.0,0.0,1
f9f8180f15005eca9db4af23f0abe48c56458efc,Armin Ronacher,17,6,41,41.0,0.0,0.0,0.0,2
335cbe01ce2deb8c0ded026e9f1d0b9eb0bbd633,Armin Ronacher,20,1,12,12.0,0.0,0.0,0.0,1
964174931d29370c286d13ccc44689ae0fb4dff5,Armin Ronacher,16,2,25,25.0,0.333333,0.0,0.0,3
c7a683d2fdb9ee7bd66347ce1cd5a7b7cadc9756,Daniel Neuhäuser,10,2,53,17.0,0.0,0.0,0.0,1
27405956242fa399e0844130f09482b5033e3dcc,Armin Ronacher,9,3,31,31.0,0.0,0.0,0.0,3
43625defefc63b7320555dc7179aae3b0aa7104f,Armin Ronacher,9,3,51,51.0,0.0,0.0,0.0,1
8149509f3dbfd8ce12588162a6f2109de89c21a7,Armin Ronacher,9,3,45,45.0,0.0,0.0,0.0,1
bc5e212e09c71cf58c8a6bab3a0985fbec28cb39,Armin Ronacher,9,3,26,26.0,0.0,0.0,0.0,2
d9ebac10bbc04fe48b76d1b5c7b27407ac8ebf38,Armin Ronacher,9,3,54,54.0,0.0,0.0,0.0,1
3061ab5b7ebbf7faee416e6279a3238cdfbb1669,Armin Ronacher,9,3,45,45.0,0.0,0.0,0.0,1
3b9574fec988fca790ffe78b64ef30b22dd3386a,Armin Ronacher,9,3,27,27.0,0.0,0.0,0.0,2
ac187bded7339dbf88baa2c6c7d8adddef657cac,Armin Ronacher,9,3,16,16.0,0.0,0.0,0.0,2
ec5291e46dde7f697fca810ebf137e4e320b0b25,Armin Ronacher,9,3,23,23.0,0.0,0.0,0.0,1
41171d11ae37c4dfae79f17e1477b7bf8bdc034a,Daniel Neuhäuser,22,3,25,25.0,0.0,0.0,0.0,1
